dreckig,    cruddy; dirty; mucky; raunchily; scruffy,
dreckige,    raunchy,
dreckiger,    muckier; raunchier; scruffier; scummier,
dreckigste,    muckiest; raunchiest; scruffiest; scummiest,
dreckloch,     sinkhole,
drecklöcher,     sinkholes,
dreckt,    scruffs,
dreh,    rotary,
drehachse  math,       rotation axis,
dreharbeit,     turning operation,
dreharbeiten,     turning operations,
drehbank,     lathe,
drehbar,    hinged; revolvable; rotatable,
drehbewegung,     rotation; turn,
drehbleistift,     propelling pencil,
drehbuch,     scenario; screenplay; script,
drehbuchautor,     screenwriter,
drehbuchautoren,     screenwriters,
drehbücher,     scenarios; screenplays; scripts,
drehbühne,     revolving stage,
drehebene  math,       rotation plane,
drehen,    span; spun ; to revolve; to roll; to rotate; to spin ;spun; to turn; to twiddle; to twirl; to twist; to veer; to wangle; to wind ;wound; wound ,
drehend,    pirouetting; revolving; revving; rotary; swiveling; turning; twiddling; twirling; twisting; veering; wangling,
drehende,    spinning,
drehen film,    shot ; to shoot ;shot,
drehen gegenläufig,    to counterrotate,
dreher,     turner; turners,
drehgestell,     bogie,
drehgriff,     turning handle,
drehgriffe,     turning handles,
drehgriffschalter,     grip shifter,
drehkreuz,     turnstile,
drehkreuze,     turnstiles,
drehlager,     swivel,
drehmaschine,     lathe,
drehmoment,     angular momentum; torque; torsional moment; turning moment  Drehmoment...      torsional,
drehmomente,     torques,
drehpunkt,     centre of rotation; fulcrum; pivot,
drehpunkte,     centres of rotation,
drehring,     swivel,
drehschalter,     rotary switch; turn-switch,
drehscheibe,    turntable  Drehscheibe       turntable,
drehscheiben,     turntables,
drehschieber,     rotary slide,
drehschwingung,     torsional vibration,
drehspindel,     fulcrum shaft,
drehstrom,     rotary current; three-phase current,
drehstuhl,     swivel chair,
drehstühle,     swivel chairs,
dreht,    revolves; swivels; turns; twiddles; twirls; twists; veers; wangles,
dreht auf,    untwists,
dreht durch,    spins,
drehte,    swiveled; turned; twirled; wangled,
drehte auf,    untwisted,
drehte durch,    spinned,
drehte herum,    slued,
drehten,    turned,
dreht sich herum,    slews,
drehtür,     revolving door,
drehung,     gyration; turn; twist,
drehungen,     turns,
drehung  math,       rotation,
drehwinkel  math,       rotation angle,
drehzahl,     speed,
drehzahlbegrenzung,     overspeed trip unit,
drehzahlen,     revs; speeds,
drehzahlerhöhung,     speed-up,
drehzahlmesser,     revmeter; tachometer,
drehzahlregelung,     speed control,
drehzahlverminderung,     slow-down,
drehzahlversteller,     speed adjustor,
drehzahlwächter,     speed sensing switch,
drehzapfen,     centre pin,
drehzylinder,     rotor,
drei,    three,
dreiblättrig,    trifoliate,
dreidimensional,    three dimensional,
dreieck,     triangle,
dreiecke,     triangles,
dreieckig,    triangular; triangularly,
dreieckige,    triangularly,
dreieck  math,       triangle,
dreieckschaltung,     delta connection,
dreiecksmatrix,    triangular matrix; upper / lower,
dreiecksungleichung  math,       triangle inequality,
dreieinig,    triune,
dreieinigkeitslehre,     trinitarianism,
dreiergruppe,     threesome,
dreiexzesscode,     exess-three code,
dreifach,    ternary; threefold; threefoldly; treble; trebly; triple; triplex; triply,
dreifache,    triply,
dreifach verheiratet,    trigamous,
dreifaltigkeit,     trinity,
dreifarbig,    three coloured; tricolors,
dreifuß,     tripod; trivet,
dreifüße,     tripods; trivets,
dreifüßig,    tripodal,
dreigespann,     troika,
dreigespanne,     troikas,
dreigestirn,     triumvirate,
dreigestirne,     triumvirates,
dreihundertjährig,    tercentennial,
dreihundertjährige,    tercentenary,
dreijährig,    triennial,
dreijährige,    triennially,
dreimal,    thrice,
dreimalig,    triple,
dreimal teilen,    trisect,
dreimal teilend,    trisecting,
drei menschen kamen ums leben,    three lives were lost,
dreinschlagen,    lay about one,
dreiphasig,    three-phase; triphase,
dreirad,     three wheeler; tricycle; velocipede,
dreiräder,     three wheelers; tricycles; velocipedes,
dreiseitig,    three sided; trilateral; tripartite,
dreiseitigen,    trilaterally,
dreisilbig,    thrisyllabic; trisyllabic,
dreisprachig,    trilingual,
dreist,    bold; brash; forward; perkily; perky; uppity,
dreistellig,    three figure,
dreistigkeiten,     boldnesses,
dreistimmig,    for three voices,
dreistufen,    three-step,
dreistufig,    three-step,
dreiteilig,    threepart,
dreiteilung,     trisection,
dreiteilungen,     trisections,
dreitägige klausurtagung,     three-day retreat,
dreivierteltakt,     three four time,
dreiwertig,    trivalent,
dreizack,     trident,
dreizehn,    thirteen,
dreizehnte,    thirteenth,
dreißig,    thirty,
dreißigst,    thirtieth,
drell,     ticking,
dreschen,     thrashing  dreschen      flail; to thresh,
dreschend,    flailing; threshing,
drescher,     thrasher; threshed; threshers,
dreschte,    flails; threshed,
dressieren,    to train,
dressing,     dressing,
dressman,         trainings,
drilling,     triplet,
drillinge,     triplets,
drillt,    drills,
drillte,    drilled,
drillung,     torsional,
drin,    inside; within,
dringen,    to get through,
dringend,    imperatively; urgent,
dringend bitten,    solicit; to urge,
dringend bittend,    soliciting,
dringende bitte  an,     appeal     necessity,
dringend gebeten,    solicited,
dringlichkeit,     exiguity; instancy; precedence; pressure; urgency,
dringlichkeitsantrag,     application of urgency,
dringlichkeitsanträge,     applications of urgency,
dringt,    gets through,
dringt durch,    penetrates; permeates,
dringt ein,    infiltrates; intrudes; invades; irrupts; trespasses,
dringt völlig durch,    interpenetrates,
drischt,    threshes,
dritte,    third  Dritte       third,
dritte ausfertigung,    triplicate,
dritte jur,     third party,
drittel,     third,
dritteln,    thirds,
drittens,    thirdly,
dritte potenz,     cube,
dritter,    third,
drittes,    thirds,
drittletzt,    last but two,
drittschuldner,     garnishee; garnishees,
droben,    aloft; up there,
droge,     drug,
drogen,     drugs,
drogenopfer,     drug victim,
drogensüchtig,    drug addicted,
drogensüchtige,     drug addict,
drogerie,     chemist,
drohbrief,     threatening letter,
drohbriefe,     threatening letters,
drohen,    to impend; to menace; to threat; to threaten,
drohend,    impending; menacing; threatening,
drohende,    imminent,
drohende gefahr,    imminence,
droht,    impends; menaces; threatens,
drohung,     threat,
drohungen,     threats,
drollig,    droll; jocose,
drollige,    jocosely,
drolligkeit,     drollness,
dromedar,     dromedary,
dromedare,     dromedaries,
dronte,     dodo,
drosch,    flailed,
droschken,     cabs,
droschkenkutscher,     cabman; cabmen,
drossel,     choke; throstle; thrush,
drosselklappe,     damper flap,
drosseln,    throttle; to restrict; to throttle  Drosseln       bluebirds; robins; throstles; thrushes,
drosselnd,    throttling,
drosselspule,     reactor,
drosselt,    throttles,
drosselte,    throttled,
drosselung,     slow-down,
drosselventil,     throttle valve,
druchdrang,    penetrated,
drucheinanderbringend,    mussing,
druck,     pressure  Druck       compression; oppressiveness; pression; pressure; print; printing; thrust,
druck auf,    pressing,
druckausgaben,     printouts,
druck ausüben,    to press,
druck ausüben auf,    to put pressure on,
druckbar,    printable,
druckbare,    printables,
druckbreite,     print span; print width,
druckbruch,     compressive fracture,
druckbuchstabe,     block letter,
druckbuchstaben,     printed characters,
druckdezimalpunkt,     actual decimal point,
drucke,     printings,
druckelektrisch,    piezo-resistive,
druckempfindlich,    pressure-sensitive; sensitive to pressure,
drucken,    printing; to print,
druckend,    printing,
drucker,     lineprinter; printer; printers,
druckereileiter,     pressmen,
druckerlaubnis,     imprimatur; printing licence,
druckerlaubnisse,     imprimaturs,
druckerschwärze,     ink,
druckfeder,     compressing spring,
druckfehler,     errata; erratum; misprint,
druckfehlerverzeichnisse,     errata slips,
druckfertig,    ready for press,
druckfestigkeit,     compressive strength,
druckfest machen,    pressurize,
druckfest machend,    pressurizing,
druckfähig,    printable,
druckfähigkeit,     printability,
druckholz  bei nadelbäumen,     compression wood,
druckknopf,     press button; press stud; push button,
druckkopf,     printhead,
druckkraft,     compressive force,
druckluft,     compressed air,
druckluftschalter,     air break switch,
druckmaschine,     printing machine,
druckmesser,     manometer; pressure gage; pressure gauge,
druckplatte,     pressure plate,
druckpuffer,     spooler,
druckpumpe,     positive displacement pump,
druckpumpen,     forcers,
druckraum,     pressroom,
druckregler,     pressure balance; pressurestat,
druckring,     thrust pad,
drucksache,     printed matter,
druckschalter,     press key,
druckschmierung,     pump-fed lubrication,
druckschrift,     blockletters,
druckspalte,     column,
druckspannung,     compressive stress,
drucksteifigkeit,     compressive rigidity,
druckt,    prints,
druckte auf,    imprinted,
drucktechnik,     typography,
drucktechnisch,    typographic; typographical,
druckte neu,    reprinted,
drucktiegel,     platen; platens,
drucktype  mit oberlänge,     bold type,
druckverminderungen,     decompressions,
druckversuch  festigkeitsprüfung,     compression test,
druck  von kollegen,     peer pressure,
druckvorlage,     lithogrph; manuscript,
druckvorstufe,     pre-press,
drunten,    down there,
drunter und drüber,    higgledy-piggledy,
druse,     geode,
drusen,     geodes,
drähte,     wires,
dränge,     urgings,
drängen,    to edge     elbowing; thronging; thrusting; urging,
drängt,    throngs; thrusts; urges,
drängt auf,    obtrudes,
drängte,    elbowed; urged,
drängt hinein,    interlopes,
dränieren,    to drain,
dröhend,    dinning,
dröhnen,    to boom; to din; to drone; to thud  Dröhnen       boom,
dröhnend,    booming,
dröhnt,    dins,
dröhnte,    dinned; thudded,
dröhnten,    thuds,
drüben,    over there,
drückeberger,     blue funk; hedger; hedgers; quitter; quitters; shirker; shirkers; slacker; slackers,
drückebergerei,     shirking,
drücken,    to actuate; to depress; to level down; to press; to push; to queeze; to shirk; to strike  Drücken       hitting,
drückend,    oppressive; presssing; pressuring; sultrily,
drückende,    oppressively,
drücker,     latchkey,
drückt,    presses; pressures,
drückt anders aus,    rephrases,
drückt auf,    imprints,
drückt aus,    enunciates,
drückte,    pressured,
drückte anders aus,    rephrased,
drückte aus,    enunciated; phrased,
drückte sich,    welshed,
drückte sich vor,    shirked,
drückte zusammen,    compressed,
